ID,Title,Genres,Rating,Year,Numrate,Runtime,Image,Directors,Writers,Stars
tt0398165,The Longest Yard,"Football, Prison Drama, Comedy, Crime, Sport",6.4,2005,202K,113,"https://m.media-amazon.com/images/M/MV5BMTc1NTQyNDk2NV5BMl5BanBnXkFtZTcwOTE2OTQzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",Peter Segal,"Albert S. Ruddy, Tracy Keenan Wynn, Sheldon Turner","Adam Sandler, Burt Reynolds, Chris Rock"
tt0976051,The Reader,"Period Drama, Steamy Romance, Drama, Mystery, Romance",7.6,2008,268K,124,"https://m.media-amazon.com/images/M/MV5BMTM0NDQxNjA0N15BMl5BanBnXkFtZTcwNDUwMzcwMg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Stephen Daldry,"David Hare, Bernhard Schlink","Kate Winslet, Ralph Fiennes, Bruno Ganz"
tt0293429,Mortal Kombat,"Dark Fantasy, Martial Arts, Supernatural Fantasy, Action, Adventure, Fantasy, Sci-Fi, Thriller",6.1,2021,196K,110,"https://m.media-amazon.com/images/M/MV5BNmRmN2I5M2EtNDA1Ny00N2ZmLWE3YWYtMjQ1NTFjY2Q4NWM5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Simon McQuoid,"Greg Russo, Dave Callaham, Oren Uziel","Lewis Tan, Jessica McNamee, Josh Lawson"
tt0376541,Closer,"Steamy Romance, Drama, Romance",7.2,2004,244K,104,"https://m.media-amazon.com/images/M/MV5BZDIxYWIyZGMtNTAxZC00NDQxLThkOGQtZTUxNmZiMjFhYTEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mike Nichols,Patrick Marber,"Natalie Portman, Jude Law, Clive Owen"
tt0162650,Shaft,"Dark Comedy, Action, Crime, Thriller",6.0,2000,83K,99,"https://m.media-amazon.com/images/M/MV5BNThjNDFiMmUtYmY1Ni00YzQyLTk5ZDAtMDdiZmM2MGRkYTY2XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",John Singleton,"Ernest Tidyman, John Singleton, Shane Salerno","Samuel L. Jackson, Vanessa Williams, Christian Bale"
tt2204080,Wildlike,"Adventure, Drama, Thriller",6.6,2014,5.6K,104,"https://m.media-amazon.com/images/M/MV5BMTQ1MDk1MjkyMV5BMl5BanBnXkFtZTgwODk4Mjk2NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Frank Hall Green,Frank Hall Green,"Ella Purnell, Brian Geraghty, Diane Farr"
tt3481634,Inconceivable,"Drama, Thriller",5.2,2017,11K,105,"https://m.media-amazon.com/images/M/MV5BMDhjOWE4YmEtYmJlOS00NGM2LWI2N2MtNjc2ZWMyMjFhNDE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Jonathan Baker,Chloe King,"Gina Gershon, Nicky Whelan, Nicolas Cage"
tt2063781,Smashed,Drama,6.7,2012,18K,81,"https://m.media-amazon.com/images/M/MV5BN2NlMjA0NjMtODAyNy00ZTgxLWExYzYtOGNkMjVmMGE1NjNkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",James Ponsoldt,"Susan Burke, James Ponsoldt","Mary Elizabeth Winstead, Aaron Paul, Nick Offerman"
tt3014666,Moms' Night Out,Comedy,5.3,2014,15K,98,"https://m.media-amazon.com/images/M/MV5BMTgxMzgwMDM4OF5BMl5BanBnXkFtZTgwNjk4NjcyMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Andrew Erwin, Jon Erwin","Jon Erwin, Andrea Gyertson Nasfell","Sarah Drew, Sean Astin, Patricia Heaton"
tt9013182,I Am All Girls,"True Crime, Crime, Drama, Mystery, Thriller",6.0,2021,7.6K,107,"https://m.media-amazon.com/images/M/MV5BZTQ1NjQ5ZjktOTQxMS00YTkwLWEzYjUtNzUyNGQyZjc2YWMxXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Donovan Marsh,"Wayne Fitzjohn, Marcell Greeff, Emile Leuvennink","Erica Wessels, Hlubi Mboya, Leshego Molokwane"
tt5638642,The Ritual,"Folk Horror, Monster Horror, Horror, Mystery, Thriller",6.3,2017,130K,94,"https://m.media-amazon.com/images/M/MV5BMjAzMzAyMDI4Ml5BMl5BanBnXkFtZTgwODMwOTY2NDM@._V1_QL75_UX190_CR0,0,190,281_.jpg",David Bruckner,"Joe Barton, Adam Nevill","Rafe Spall, Arsher Ali, Robert James-Collier"
tt0398808,Bridge to Terabithia,"Coming-of-Age, Drama, Family, Fantasy",7.2,2007,181K,96,"https://m.media-amazon.com/images/M/MV5BMTMzOTk1MzIyN15BMl5BanBnXkFtZTcwNTM3MjczMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Gabor Csupo,"Jeff Stockwell, David Paterson, Katherine Paterson","Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel"
tt0497465,Vicky Cristina Barcelona,"Steamy Romance, Comedy, Drama, Romance",7.1,2008,274K,96,"https://m.media-amazon.com/images/M/MV5BOGYyZTllMmUtZDFmYS00ZjJhLThhNmEtZmQwYzkzNjkyNzhlXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Woody Allen,Woody Allen,"Rebecca Hall, Scarlett Johansson, Javier Bardem"
tt0413300,Spider-Man 3,"Superhero, Urban Adventure, Action, Adventure, Sci-Fi",6.3,2007,665K,139,"https://m.media-amazon.com/images/M/MV5BODE2NzNhMDctYjUzMC00Y2M5LWI2Y2EtODJkZTFjN2Y5ODlmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Sam Raimi,"Sam Raimi, Ivan Raimi, Alvin Sargent","Tobey Maguire, Kirsten Dunst, Topher Grace"
tt0365748,Shaun of the Dead,"Buddy Comedy, Dark Comedy, Parody, Survival, Zombie Horror, Comedy, Horror",7.9,2004,617K,99,"https://m.media-amazon.com/images/M/MV5BNzNjZGE4YTUtOWU3OC00Mzg2LThjNWItMzUwYzEwMDgxYmVjXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Edgar Wright,"Simon Pegg, Edgar Wright","Simon Pegg, Nick Frost, Kate Ashfield"
tt0499603,10 Items or Less,"Comedy, Drama",6.5,2006,17K,82,"https://m.media-amazon.com/images/M/MV5BMTI2NDMzNDg2NV5BMl5BanBnXkFtZTcwNjUwNjI0MQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",Brad Silberling,Brad Silberling,"Morgan Freeman, Paz Vega, Jonah Hill"
tt4858674,Stargirl,"Jukebox Musical, Comedy, Drama, Family, Musical, Romance",6.2,2020,6.3K,107,"https://m.media-amazon.com/images/M/MV5BNzBkMmVjNWEtZTU4NS00ZDBkLThmNGUtMWMwN2I4YmVlOTEwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Julia Hart,"Kristin Hahn, Julia Hart, Jordan Horowitz","Grace VanderWaal, Graham Verchere, Giancarlo Esposito"
tt30476486,Haikyu!! The Dumpster Battle,"Anime, Shōnen, Animation, Comedy, Drama, Sport",7.7,2024,6.1K,85,"https://m.media-amazon.com/images/M/MV5BZWFiNmRkY2MtN2ViZC00MzhhLWI0YWYtNzVlZWFmZDI3ZjE3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Susumu Mitsunaka, Jonathan Rigg","Haruichi Furudate, Susumu Mitsunaka","Ayumu Murase, Kaito Ishikawa, Yûki Kaji"
tt0354668,Save the Green Planet!,"Alien Invasion, Dark Comedy, Satire, Comedy, Crime, Drama, Horror, Sci-Fi, Thriller",7.2,2003,9.1K,118,"https://m.media-amazon.com/images/M/MV5BZTkxYWZiMGItYTg3NS00NWYwLTlhNjctNzc0ZDAwYjZiY2E0XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Jang Joon-hwan,Jang Joon-hwan,"Shin Ha-kyun, Baek Yoon-shik, Hwang Jung-min"
tt0284490,Showtime,"Buddy Cop, Action, Comedy, Crime",5.6,2002,66K,95,"https://m.media-amazon.com/images/M/MV5BYzNlMjJiNTMtMzc3ZS00ZTBmLWIwYjAtODU4YmMzMWM3ZjlkXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Tom Dey,"Jorge Saralegui, Keith Sharon, Alfred Gough","Robert De Niro, Eddie Murphy, Rene Russo"
tt16302202,The Estate,Comedy,5.3,2022,6.1K,96,"https://m.media-amazon.com/images/M/MV5BZmE3YzY1NDgtN2ZhMS00YTExLWJkNmItOGU4OGE4Y2E5ODQ5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Dean Craig,Dean Craig,"Toni Collette, Anna Faris, David Duchovny"
tt2343793,Third Person,"Drama, Romance",6.3,2013,30K,137,"https://m.media-amazon.com/images/M/MV5BMjAwNTk0OTczNV5BMl5BanBnXkFtZTgwNTI3NDE2MTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paul Haggis,Paul Haggis,"Liam Neeson, Mila Kunis, Adrien Brody"
tt1385912,I Can Do Bad All by Myself,"Comedy, Drama",4.8,2009,11K,113,"https://m.media-amazon.com/images/M/MV5BMjEzODgyNzQ1Ml5BMl5BanBnXkFtZTcwMzc0OTY3Mg@@._V1_QL75_UX190_CR0,6,190,281_.jpg",Tyler Perry,Tyler Perry,"Tyler Perry, Taraji P. Henson, Adam Rodriguez"
tt0434124,Kinky Boots,"Comedy, Drama, Music",7.1,2005,22K,107,"https://m.media-amazon.com/images/M/MV5BMTY5OTg0NDEyNV5BMl5BanBnXkFtZTcwNDQwOTMzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Julian Jarrold,"Geoff Deane, Tim Firth","Chiwetel Ejiofor, Joel Edgerton, Sarah-Jane Potts"
tt5181830,Wendell & Wild,"Adult Animation, Stop Motion Animation, Supernatural Horror, Adventure, Animation, Comedy, Family, Fantasy, Horror",6.4,2022,14K,105,"https://m.media-amazon.com/images/M/MV5BYWQ2NmZjMWYtYmY5Ni00ZmM4LWFkMzEtMWM0MjI0OTE3N2Y1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Henry Selick,"Henry Selick, Jordan Peele, Clay McLeod Chapman","Lyric Ross, Keegan-Michael Key, Jordan Peele"
tt1560970,Neds,Drama,6.9,2010,8.9K,124,"https://m.media-amazon.com/images/M/MV5BNzYzNjQ4YmYtODY5Mi00NjYyLTgyYjQtODJhMTMwNzU1NmRmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Peter Mullan,Peter Mullan,"Conor McCarron, Greg Forrest, Joe Szula"
tt5776858,Phantom Thread,"Period Drama, Drama, Romance",7.4,2017,151K,130,"https://m.media-amazon.com/images/M/MV5BOTMzNWNhNDctMTM2MC00N2EwLThjYTEtMmQ2ZDAyNDVlNzgyXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Paul Thomas Anderson,Paul Thomas Anderson,"Vicky Krieps, Daniel Day-Lewis, Lesley Manville"
tt0870984,Antichrist,"Psychological Drama, Psychological Horror, Psychological Thriller, Drama, Horror, Thriller",6.5,2009,141K,108,"https://m.media-amazon.com/images/M/MV5BMjE3MjQ2ODc1N15BMl5BanBnXkFtZTcwNjYyMzI5Mg@@._V1_QL75_UY281_CR8,0,190,281_.jpg",Lars von Trier,Lars von Trier,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm"
tt0435625,The Descent,"Monster Horror, Mountain Adventure, Psychological Thriller, Adventure, Horror, Thriller",7.2,2005,259K,99,"https://m.media-amazon.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Neil Marshall,Neil Marshall,"Shauna Macdonald, Natalie Mendoza, Alex Reid"
tt1655389,Blonde,"Period Drama, Psychological Drama, Showbiz Drama, Tragedy, Drama, History",5.5,2022,75K,167,"https://m.media-amazon.com/images/M/MV5BMDllNjNhMWYtZTg0ZC00ZTE3LWI3MDgtMThiOTY0NTBmOGI4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Andrew Dominik,"Andrew Dominik, Joyce Carol Oates","Ana de Armas, Lily Fisher, Julianne Nicholson"
tt13186604,Uglies,"Dystopian Sci-Fi, Teen Adventure, Action, Adventure, Drama, Fantasy, Sci-Fi",4.7,2024,32K,100,"https://m.media-amazon.com/images/M/MV5BOGEyYmQxNjQtNDlkYy00MDlkLTgyNDUtZDA0NGY3ZTNlZWU0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",McG,"Jacob Forman, Vanessa Taylor, Whit Anderson","Joey King, Brianne Tju, Keith Powers"
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"Buddy Comedy, Teen Comedy, Comedy, Family",6.6,2011,39K,99,"https://m.media-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",David Bowers,"Gabe Sachs, Jeff Judah, Jeff Kinney","Zachary Gordon, Devon Bostick, Robert Capron"
tt9071456,The People We Hate at the Wedding,Comedy,5.8,2022,12K,99,"https://m.media-amazon.com/images/M/MV5BNTdhMTU3MjctYjU1OS00Y2M1LWJkNzEtMGMyY2VkNDQ5NDZlXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Claire Scanlon,"Grant Ginder, Lizzie Molyneux-Logelin, Wendy Molyneux","Allison Janney, Ben Platt, Cynthia Addai-Robinson"
tt8201170,The Perfect Date,"Comedy, Romance",5.8,2019,45K,89,"https://m.media-amazon.com/images/M/MV5BYzc4ZWJmYTEtYTA2Yy00ZDBiLTk5NzQtNWIxN2NiYjBiZGUyXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Chris Nelson,"Steve Bloom, Randall Green","Noah Centineo, Laura Marano, Odiseas Georgiadis"
tt6349302,Sniper: Ultimate Kill,"Action, Drama, Thriller",5.6,2017,7.5K,90,"https://m.media-amazon.com/images/M/MV5BYmVlZGRhMDktM2E0ZS00NmExLTljODEtMmEwMTczN2E5MGRhXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg","Claudio Fäh, Carl Goldstein","Michael Frost Beckner, Crash Leyland, Chris Hauty","Chad Michael Collins, Danay Garcia, Billy Zane"
tt9471678,Ultraman: Rising,"Action Epic, Computer Animation, Kaiju, Superhero, Action, Adventure, Animation, Comedy, Family, Fantasy",6.9,2024,6.3K,117,"https://m.media-amazon.com/images/M/MV5BYzlhM2QwZDktNTdhOS00NGFjLTkxMzQtZmVmZDFlYzgxZjUxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Shannon Tindle, John Aoshima","Shannon Tindle, Marc Haimes","Christopher Sean, Tamlyn Tomita, Rob Fukuzaki"
tt15553956,Love and Leashes,"Comedy, Romance",6.3,2022,7.1K,117,"https://m.media-amazon.com/images/M/MV5BMmQ1MjMyZWYtNzMyYy00OTA0LWFlZmUtNzIxNDkxMzQxNWMxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Park Hyeon-jin,Park Hyeon-jin,"Seohyun, Lee Jun-young, Kim Bo-ra"
tt7035004,The Swordsman,"Action, Drama, History",6.8,2020,5.9K,100,"https://m.media-amazon.com/images/M/MV5BZWZkZWIxM2ItMzdlOC00YzcxLTkzMjgtMjY3YzM1ZTNmYTJjXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Jae-Hoon Choi,Jae-Hoon Choi,"Jang Hyuk, Kim Hyeon-soo, Joe Taslim"
tt6196936,The Kill Team,"Action, Biography, Drama, Thriller, War",6.0,2019,8.3K,87,"https://m.media-amazon.com/images/M/MV5BNWEzNjk5YzgtMTU5NC00MDFhLTk5MTUtMWRmZTc4OTlhM2I5XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Dan Krauss,Dan Krauss,"Nat Wolff, Alexander Skarsgård, Adam Long"
tt0399327,The Man,"Buddy Comedy, Action, Comedy, Crime",5.5,2005,27K,83,"https://m.media-amazon.com/images/M/MV5BODcwMDU0NjU3NF5BMl5BanBnXkFtZTYwOTI3MDc2._V1_QL75_UX190_CR0,0,190,281_.jpg",Les Mayfield,"Jim Piddock, Margaret Oberman, Stephen Carpenter","Samuel L. Jackson, Eugene Levy, Miguel Ferrer"
tt0486578,First Sunday,"Caper, Dark Comedy, Slapstick, Comedy, Crime, Drama",4.6,2008,12K,96,"https://m.media-amazon.com/images/M/MV5BMjE4MTYzMTMxMl5BMl5BanBnXkFtZTYwNzc0Nzc4._V1_QL75_UX190_CR0,0,190,281_.jpg",David E. Talbert,David E. Talbert,"Ice Cube, Katt Williams, Tracy Morgan"
tt4900716,Kapoor & Sons,"Quirky Comedy, Comedy, Crime, Drama, Family, Romance",7.7,2016,29K,132,"https://m.media-amazon.com/images/M/MV5BMjE4NDk4MTIwNl5BMl5BanBnXkFtZTgwNDEwODI5NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",Shakun Batra,"Shakun Batra, Ayesha DeVitre, Spandan Mishra","Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah"
tt0195685,Erin Brockovich,"Docudrama, Legal Drama, Workplace Drama, Biography, Drama",7.5,2000,233K,131,"https://m.media-amazon.com/images/M/MV5BZTNkNzkzYTEtYTJkMC00MTNkLWE0YjMtOGYxNGI0ODNiMzIwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Steven Soderbergh,Susannah Grant,"Julia Roberts, Albert Finney, David Brisbin"
tt6443346,Black Adam,"Superhero, Action, Adventure, Fantasy, Sci-Fi",6.2,2022,290K,125,"https://m.media-amazon.com/images/M/MV5BYmM3OTM4NDktMmI2NS00OWU0LTg4OTQtNjZhMmFkYjhmOGY1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Jaume Collet-Serra,"Adam Sztykiel, Rory Haines, Sohrab Noshirvani","Dwayne Johnson, Aldis Hodge, Pierce Brosnan"
tt22890246,How to Have Sex,"Coming-of-Age, Teen Drama, Drama",6.5,2023,20K,91,"https://m.media-amazon.com/images/M/MV5BODEyY2ZjZGUtNzE1MS00YjhlLTkwYTctMTNkZDVlZWZmOWQyXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Molly Manning Walker,Molly Manning Walker,"Anna Antoniades, Mia McKenna-Bruce, Lara Peake"
tt0435761,Toy Story 3,"Computer Animation, Supernatural Fantasy, Urban Adventure, Adventure, Animation, Comedy, Family, Fantasy",8.3,2010,927K,103,"https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Lee Unkrich,"John Lasseter, Andrew Stanton, Lee Unkrich","Tom Hanks, Tim Allen, Joan Cusack"
tt12349832,Cuckoo,"Teen Horror, Horror, Mystery, Thriller",5.7,2024,26K,102,"https://m.media-amazon.com/images/M/MV5BMTBhMjVkOTQtYWUyOS00ZDVmLWJmMDMtYTg3MTBlMGIzNzkxXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Tilman Singer,Tilman Singer,"Hunter Schafer, Jan Bluthardt, Marton Csokas"
tt1575694,The Hit List,"Action, Thriller",5.4,2011,12K,90,"https://m.media-amazon.com/images/M/MV5BMTM4ODQyNDM3Nl5BMl5BanBnXkFtZTcwNjY3MTk1NA@@._V1_QL75_UY281_CR26,0,190,281_.jpg",William Kaufman,"Chad Law, Evan Law","Cuba Gooding Jr., Cole Hauser, Jonathan LaPaglia"
tt0363282,New York Minute,"Buddy Comedy, Teen Comedy, Urban Adventure, Adventure, Comedy, Crime, Family, Romance",5.0,2004,26K,91,"https://m.media-amazon.com/images/M/MV5BMTI2Mjc0OTc0MV5BMl5BanBnXkFtZTcwMjM4MzUyMQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",Dennie Gordon,"Emily Fox, Adam Cooper, Bill Collage","Mary-Kate Olsen, Ashley Olsen, Eugene Levy"
tt0318374,The Cooler,"Drama, Romance",6.9,2003,36K,101,"https://m.media-amazon.com/images/M/MV5BMjUwMTgyN2UtMGI2OS00NDFjLTk1MjQtYTJmMDQwNGYyYzU1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Wayne Kramer,"Frank Hannah, Wayne Kramer","William H. Macy, Maria Bello, Alec Baldwin"
tt0305669,Bringing Down the House,Comedy,5.6,2003,40K,105,"https://m.media-amazon.com/images/M/MV5BOTUyMTM2MjMwOF5BMl5BanBnXkFtZTYwOTA0Mzk2._V1_QL75_UX190_CR0,0,190,281_.jpg",Adam Shankman,Jason Filardi,"Steve Martin, Queen Latifah, Eugene Levy"
tt0227984,Formula 51,"Buddy Comedy, Caper, Dark Comedy, Action, Comedy, Crime, Thriller",6.3,2001,52K,93,"https://m.media-amazon.com/images/M/MV5BMTg5NzU4NjEwNV5BMl5BanBnXkFtZTYwNTk4NzM3._V1_QL75_UY281_CR2,0,190,281_.jpg",Ronny Yu,Stel Pavlou,"Samuel L. Jackson, Robert Carlyle, Emily Mortimer"
tt0897361,I Know Who Killed Me,"Whodunnit, Horror, Mystery, Thriller",3.6,2007,31K,105,"https://m.media-amazon.com/images/M/MV5BNGFlOTlmZTAtMzlmMy00NTNkLWJkNTYtMzgxZjA0MDFmY2FmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Chris Sivertson,Jeff Hammond,"Lindsay Lohan, Julia Ormond, Neal McDonough"
tt3315342,Logan,"Dystopian Sci-Fi, Road Trip, Superhero, Action, Drama, Sci-Fi, Thriller",8.1,2017,885K,137,"https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",James Mangold,"James Mangold, Scott Frank, Michael Green","Hugh Jackman, Patrick Stewart, Dafne Keen"
tt9056818,Last Breath,Documentary,7.7,2019,8.2K,90,"https://m.media-amazon.com/images/M/MV5BZTUyNDkxYzAtODAyZi00ODZiLThkNmItNGJiMDkwMTQyOGNlXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg","Richard da Costa, Alex Parkinson",Alex Parkinson,"Duncan Allcock, Kjetil Ove Alvestad, Stuart Anderson"
tt0181689,Minority Report,"Conspiracy Thriller, Cyber Thriller, Cyberpunk, Dystopian Sci-Fi, Psychological Thriller, Suspense Mystery, Action, Crime, Mystery, Sci-Fi",7.6,2002,601K,145,"https://m.media-amazon.com/images/M/MV5BYTdmNzM3YzItZTRkYS00MTY5LTg4ZmItNjFmNTk2N2Q2NmNlXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Steven Spielberg,"Scott Frank, Jon Cohen, Philip K. Dick","Tom Cruise, Colin Farrell, Samantha Morton"
tt1333125,Movie 43,"Raunchy Comedy, Sketch Comedy, Comedy",4.4,2013,116K,94,"https://m.media-amazon.com/images/M/MV5BMTg4NzQ3NDM1Nl5BMl5BanBnXkFtZTcwNjEzMjM3OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Elizabeth Banks, Steven Brill, Steve Carr","Rocky Russo, Jeremy Sosenko, Ricky Blitt","Emma Stone, Stephen Merchant, Richard Gere"
tt0190590,"O Brother, Where Art Thou?","Adventure Epic, Caper, Dark Comedy, Period Drama, Quest, Road Trip, Satire, Adventure, Comedy, Crime",7.7,2000,340K,107,"https://m.media-amazon.com/images/M/MV5BMDhmMzZkYzctOTQ4MS00NWEzLWI1YzMtNTllZDhkYjgwOWQ0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Joel Coen, Ethan Coen","Homer, Ethan Coen, Joel Coen","George Clooney, John Turturro, Tim Blake Nelson"
tt4680980,Lavender,"Adventure, Drama, Horror, Mystery, Thriller",5.4,2016,9.2K,92,"https://m.media-amazon.com/images/M/MV5BNjkyMzY3N2QtMzhiNS00MDhkLWI2YTEtNGNkYmFjYjYyZGI0XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Ed Gass-Donnelly,"Colin Frizzell, Ed Gass-Donnelly","Abbie Cornish, Diego Klattenhoff, Justin Long"
tt2097331,The Family Fang,"Dark Comedy, Comedy, Drama, Mystery",6.1,2015,10K,105,"https://m.media-amazon.com/images/M/MV5BMjA5ODk5NTY3MV5BMl5BanBnXkFtZTgwNzI4Mjg1ODE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Jason Bateman,"Kevin Wilson, David Lindsay-Abaire","Jason Bateman, Nicole Kidman, Kathryn Hahn"
tt0162983,Hanging Up,"Comedy, Drama",4.9,2000,13K,94,"https://m.media-amazon.com/images/M/MV5BMDZkZjE3NDItZjk4MC00OWU4LWI0MjctOWU2NWM4ZTkzZTI2XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Diane Keaton,"Delia Ephron, Nora Ephron","Diane Keaton, Meg Ryan, Lisa Kudrow"
tt8337320,The Last Vermeer,"Drama, War",6.7,2019,6.2K,118,"https://m.media-amazon.com/images/M/MV5BYjAyZDExYzctZDZiOS00NWNkLTkyYTUtOGU5ZGNlMmM2YWY1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Dan Friedkin,"John Orloff, Mark Fergus, Hawk Ostby","Guy Pearce, Claes Bang, Vicky Krieps"
tt8165192,Raging Fire,"Martial Arts, Action, Adventure, Crime, Mystery, Thriller",6.5,2021,6.4K,126,"https://m.media-amazon.com/images/M/MV5BM2RiYzBhMzAtZDhhMy00Y2NjLWFkMTAtY2M2OTA4OTMyNzg2XkEyXkFqcGc@._V1_QL75_UX190_CR0,17,190,281_.jpg","Benny Chan, Shane Comley-White","Benny Chan, Ryan Wai-Chun Ling, Yaoliang Tang","Donnie Yen, Nazeeh Tarsha, Simon Yam"
tt6359956,A Bad Moms Christmas,"Holiday Comedy, Comedy, Holiday",5.6,2017,60K,104,"https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn"
tt0246989,Tomcats,Comedy,5.3,2001,20K,95,"https://m.media-amazon.com/images/M/MV5BM2U4YmFkYTQtMmU2ZC00NTJmLTg0MzMtMTNiODAxY2Q3ZTYxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Gregory Poirier,Gregory Poirier,"Shannon Elizabeth, Jerry O'Connell, Jake Busey"
tt0221218,The Glass House,"Psychological Thriller, Serial Killer, Crime, Drama, Mystery, Thriller",5.8,2001,41K,106,"https://m.media-amazon.com/images/M/MV5BMTY3MzA4NzYyOF5BMl5BanBnXkFtZTYwNjk3Nzc5._V1_QL75_UX190_CR0,0,190,281_.jpg",Daniel Sackheim,Wesley Strick,"Diane Lane, Leelee Sobieski, Stellan Skarsgård"
tt2918436,The Lazarus Effect,"Slasher Horror, Supernatural Horror, Suspense Mystery, Teen Horror, Horror, Mystery, Sci-Fi, Thriller",5.2,2015,47K,83,"https://m.media-amazon.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",David Gelb,"Luke Dawson, Jeremy Slater","Olivia Wilde, Mark Duplass, Evan Peters"
